id,bussinessid,rating,user,text,time_created,url
5_aKneoeud9V75NeTNh3pA,MLf4k9S4A0MqouGDr9f69w,5.0,"{'id': '8z8SVZNhP9x17Pwv5aQKmA', 'profile_url': 'https://www.yelp.com/user_details?userid=8z8SVZNhP9x17Pwv5aQKmA', 'image_url': 'https://s3-media3.fl.yelpcdn.com/photo/AHsDfUb3xovPeAR0yu-qlQ/o.jpg', 'name': 'Huitzilihuitl C.'}","Se trata de un lugar fabuloso. Sencillo y casero, bien podría ser el cuarto o cochera de un buen amigo o de uno mismo. Un lugar donde el detalle del sabor...",2014-01-19 21:31:19,https://www.yelp.com/biz/beer-bros-m%C3%A9xico?adjust_creative=xDKeFNUg3YH3P2W3fl1X6g&hrid=5_aKneoeud9V75NeTNh3pA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=xDKeFNUg3YH3P2W3fl1X6g
6ifDysi6jqKUblXMMXFIbw,MLf4k9S4A0MqouGDr9f69w,4.0,"{'id': 'w93I6aXevBcxo_HYL-4PLA', 'profile_url': 'https://www.yelp.com/user_details?userid=w93I6aXevBcxo_HYL-4PLA', 'image_url': 'https://s3-media3.fl.yelpcdn.com/photo/1W4-jKfDT7Pn-F7dgXfVYw/o.jpg', 'name': 'David O.'}","Beber cerveza es toda una materia. Fermentación, maltas, trigos, temperaturas, vasos, inclinación correcta... en fin, un arte que requiere de paciencia y...",2014-01-19 20:50:49,https://www.yelp.com/biz/beer-bros-m%C3%A9xico?adjust_creative=xDKeFNUg3YH3P2W3fl1X6g&hrid=6ifDysi6jqKUblXMMXFIbw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=xDKeFNUg3YH3P2W3fl1X6g
Y0tVs8oqbjkX8SOn1UtGog,MLf4k9S4A0MqouGDr9f69w,4.0,"{'id': 'qZBcwrnYI5vZyWcDGqFReQ', 'profile_url': 'https://www.yelp.com/user_details?userid=qZBcwrnYI5vZyWcDGqFReQ', 'image_url': 'https://s3-media3.fl.yelpcdn.com/photo/l0vNrgOH92SJjI-GaLeinw/o.jpg', 'name': 'Iván C.'}","Hace un par de días pasé por segunda vez frente a este local, y esta vez sí tuve tiempo para no desaprovechar la ocasión de entrar y conocer: es un pequeño...",2014-02-04 11:08:28,https://www.yelp.com/biz/beer-bros-m%C3%A9xico?adjust_creative=xDKeFNUg3YH3P2W3fl1X6g&hrid=Y0tVs8oqbjkX8SOn1UtGog&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=xDKeFNUg3YH3P2W3fl1X6g
9psgynpnN3Jcny4KTZn6GA,F9Vz6tbQLqAVl_jfCHHo5Q,4.0,"{'id': '20DUe88cqSSXdx79j__m9g', 'profile_url': 'https://www.yelp.com/user_details?userid=20DUe88cqSSXdx79j__m9g', 'image_url': 'https://s3-media3.fl.yelpcdn.com/photo/zdCzbIO3NWTEi6Da230lkA/o.jpg', 'name': 'Misti C.'}","En general, me parece que es un restaurante muy bien decorado, con un ambiente de estancia argentina y elegancia. 
Sin embargo, el servicio no fue de lo...",2016-09-12 11:09:34,https://www.yelp.com/biz/fonda-argentina-benito-ju%C3%A1rez?adjust_creative=xDKeFNUg3YH3P2W3fl1X6g&hrid=9psgynpnN3Jcny4KTZn6GA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=xDKeFNUg3YH3P2W3fl1X6g
OUjOl7J_F-savivTR5WFJw,F9Vz6tbQLqAVl_jfCHHo5Q,4.0,"{'id': 'x-Cfb-0-xiTaR0S1CBQ8OA', 'profile_url': 'https://www.yelp.com/user_details?userid=x-Cfb-0-xiTaR0S1CBQ8OA', 'image_url': 'https://s3-media1.fl.yelpcdn.com/photo/5wGJrWj7g2emeD9D3m2M1Q/o.jpg', 'name': 'Carlos M.'}","Excelente carne , excelente servicio... todo súper familiar... no dejen de comer aquí!!!",2017-11-25 14:49:48,https://www.yelp.com/biz/fonda-argentina-benito-ju%C3%A1rez?adjust_creative=xDKeFNUg3YH3P2W3fl1X6g&hrid=OUjOl7J_F-savivTR5WFJw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=xDKeFNUg3YH3P2W3fl1X6g
XsyT2lFMJUhy5c4gZgDuPA,F9Vz6tbQLqAVl_jfCHHo5Q,4.0,"{'id': 'S1ZSKDatAihrVH4duwiDWg', 'profile_url': 'https://www.yelp.com/user_details?userid=S1ZSKDatAihrVH4duwiDWg', 'image_url': 'https://s3-media1.fl.yelpcdn.com/photo/eNPdPETfTgaSNpV9ZZOirQ/o.jpg', 'name': 'Phanie C.'}","Papá es fan, mega fan de la carne. Y como buen ""hijo de tigre pintito"", no me pude quedar atrás. 

Ya sea cumpleaños, logros o simplemente por el gusto de...",2014-01-09 21:43:07,https://www.yelp.com/biz/fonda-argentina-benito-ju%C3%A1rez?adjust_creative=xDKeFNUg3YH3P2W3fl1X6g&hrid=XsyT2lFMJUhy5c4gZgDuPA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=xDKeFNUg3YH3P2W3fl1X6g
tj0-nCt9UbWGMwW2rPTm5A,OEl1HJB0Yl8a6r5f7nveaw,3.0,"{'id': 'mGDtJ4LT_UVWm7yfemkwgA', 'profile_url': 'https://www.yelp.com/user_details?userid=mGDtJ4LT_UVWm7yfemkwgA', 'image_url': 'https://s3-media2.fl.yelpcdn.com/photo/nW9iTyuuzO1INH_olHTVwg/o.jpg', 'name': 'Eve R.'}","Es uno de los lugares más tradicionales de la colonia. La cerveza es barata, así como la comida. Es buenísimo para venir a ver el partido de fucho de la...",2016-02-22 22:14:11,https://www.yelp.com/biz/cervecer%C3%ADa-la-victoria-m%C3%A9xico-2?adjust_creative=xDKeFNUg3YH3P2W3fl1X6g&hrid=tj0-nCt9UbWGMwW2rPTm5A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=xDKeFNUg3YH3P2W3fl1X6g
iuELInov0bF5Qw4ZePg_BA,OEl1HJB0Yl8a6r5f7nveaw,5.0,"{'id': 'xmXCl6HmsguYzLwm5TYQXg', 'profile_url': 'https://www.yelp.com/user_details?userid=xmXCl6HmsguYzLwm5TYQXg', 'image_url': 'https://s3-media4.fl.yelpcdn.com/photo/qbCdp5NYLPLP8ZlFexC_JA/o.jpg', 'name': 'Catalina M.'}","La querida Vicky es lo único interesante de la Álamos. La bola incluye botana y hay variedad de mariscos. Uno sale apestando a pescado invariablemente, pero...",2016-11-18 17:27:58,https://www.yelp.com/biz/cervecer%C3%ADa-la-victoria-m%C3%A9xico-2?adjust_creative=xDKeFNUg3YH3P2W3fl1X6g&hrid=iuELInov0bF5Qw4ZePg_BA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=xDKeFNUg3YH3P2W3fl1X6g
Ob6jbtH7wX-f-gLZ0cqrLw,OEl1HJB0Yl8a6r5f7nveaw,2.0,"{'id': 'VmfQUyfbqY3XAKQH4v2DFg', 'profile_url': 'https://www.yelp.com/user_details?userid=VmfQUyfbqY3XAKQH4v2DFg', 'image_url': 'https://s3-media3.fl.yelpcdn.com/photo/b6rGx_jXzBxoprCuaeyrXw/o.jpg', 'name': 'Atzin S.'}","La cerveza a buen precio y hay de ambas compañías nacionales conocidas. La comida con mucho aceite, el pescado nada en el y por $60 no puedes pedir mucho...",2017-01-16 17:22:08,https://www.yelp.com/biz/cervecer%C3%ADa-la-victoria-m%C3%A9xico-2?adjust_creative=xDKeFNUg3YH3P2W3fl1X6g&hrid=Ob6jbtH7wX-f-gLZ0cqrLw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=xDKeFNUg3YH3P2W3fl1X6g
AfVgzJo8yNHEUnYl1CaSYg,u--INeZ5_5RuRgyDoi6xfA,5.0,"{'id': 'OFYECHkwxsMAOuVDScWWJw', 'profile_url': 'https://www.yelp.com/user_details?userid=OFYECHkwxsMAOuVDScWWJw', 'image_url': 'https://s3-media1.fl.yelpcdn.com/photo/Hqjo5-U9V5dDimb5N6AHtQ/o.jpg', 'name': 'Oscar M.'}","Me encanta este lugar. Las hamburgues son muy buenas y porciones muy abundates. La hamburguesa Esta Kbrón le hace honor a su nombre, la recomiendo...",2018-02-17 13:08:16,https://www.yelp.com/biz/est%C3%A1-krb%C3%B3n-ciudad-de-m%C3%A9xico?adjust_creative=xDKeFNUg3YH3P2W3fl1X6g&hrid=AfVgzJo8yNHEUnYl1CaSYg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=xDKeFNUg3YH3P2W3fl1X6g
e2aTZ5_8TjT0XjeO0SP3ZQ,u--INeZ5_5RuRgyDoi6xfA,5.0,"{'id': 'LxDpQzcu3qkPXyL12eNonw', 'profile_url': 'https://www.yelp.com/user_details?userid=LxDpQzcu3qkPXyL12eNonw', 'image_url': 'https://s3-media2.fl.yelpcdn.com/photo/nuEKB0YQCGKXGXTDwFcw6w/o.jpg', 'name': 'Javier V.'}",Mis amigos élites gus y raul me trajeron a este lugar y vaya sorpresa aquí en la narvarte pobre lo que creo es la hamburguesa más rica de queso azul que...,2015-09-20 07:03:31,https://www.yelp.com/biz/est%C3%A1-krb%C3%B3n-ciudad-de-m%C3%A9xico?adjust_creative=xDKeFNUg3YH3P2W3fl1X6g&hrid=e2aTZ5_8TjT0XjeO0SP3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=xDKeFNUg3YH3P2W3fl1X6g
beLKxO7Llz1a5YhGQ4XbVA,u--INeZ5_5RuRgyDoi6xfA,5.0,"{'id': 'CZD-hrp7gNcRgtTsCgwxQg', 'profile_url': 'https://www.yelp.com/user_details?userid=CZD-hrp7gNcRgtTsCgwxQg', 'image_url': 'https://s3-media2.fl.yelpcdn.com/photo/QdeZ_q8TQHX1BoaXYOqGiQ/o.jpg', 'name': 'Patricia V.'}","Hamburguesas, hot dogs y cortes deliciosos. Yo pedí una hamburguesa de 150 grms con chicharrón de queso y champiñones, acompañada de aros de cebolla y está...",2016-01-06 15:05:30,https://www.yelp.com/biz/est%C3%A1-krb%C3%B3n-ciudad-de-m%C3%A9xico?adjust_creative=xDKeFNUg3YH3P2W3fl1X6g&hrid=beLKxO7Llz1a5YhGQ4XbVA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=xDKeFNUg3YH3P2W3fl1X6g
rO2FXt-BR5fdiKz2EVahBQ,JHNWQiJPD6mnKBTDaBhREg,5.0,"{'id': 'oBT6dnQF7JHTjyKCg0q4MA', 'profile_url': 'https://www.yelp.com/user_details?userid=oBT6dnQF7JHTjyKCg0q4MA', 'image_url': 'https://s3-media2.fl.yelpcdn.com/photo/Pof_DIXfnB6W7cawoWBLew/o.jpg', 'name': 'Mario M.'}","El ""dos"" de este Hop experience está bien ganado: el lugar es un gran bodegón con food truck, alambiques, bancas de madera y tienda de chelas all in one. Su...",2016-10-24 19:43:32,https://www.yelp.com/biz/hop-the-beer-experience-2-ciudad-de-m%C3%A9xico?adjust_creative=xDKeFNUg3YH3P2W3fl1X6g&hrid=rO2FXt-BR5fdiKz2EVahBQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=xDKeFNUg3YH3P2W3fl1X6g
TXVD6zMF5Yjo1Wynrs2PDw,JHNWQiJPD6mnKBTDaBhREg,1.0,"{'id': 'x-Cfb-0-xiTaR0S1CBQ8OA', 'profile_url': 'https://www.yelp.com/user_details?userid=x-Cfb-0-xiTaR0S1CBQ8OA', 'image_url': 'https://s3-media1.fl.yelpcdn.com/photo/5wGJrWj7g2emeD9D3m2M1Q/o.jpg', 'name': 'Carlos M.'}","Se ve muy padre, pero la comida deja mucho que desear, el menú de las cervezas se encuentra en linea y no da ningún tipo de descripción de estas, el mesero...",2017-11-03 17:06:32,https://www.yelp.com/biz/hop-the-beer-experience-2-ciudad-de-m%C3%A9xico?adjust_creative=xDKeFNUg3YH3P2W3fl1X6g&hrid=TXVD6zMF5Yjo1Wynrs2PDw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=xDKeFNUg3YH3P2W3fl1X6g
9xvAoCXpHfFMNmhnlYdHEw,JHNWQiJPD6mnKBTDaBhREg,1.0,"{'id': 'CmhClBC08iz9uEUKqmXu3A', 'profile_url': 'https://www.yelp.com/user_details?userid=CmhClBC08iz9uEUKqmXu3A', 'image_url': 'https://s3-media3.fl.yelpcdn.com/photo/J3aW4XrLaRggmFcW7whGYw/o.jpg', 'name': 'Betzabe J.'}","La comida no es necesariamente buena pero el servicio es pésimo, el mesero confundió nuestra orden y además nos culpó por su falta de atención, la carta de...",2017-06-03 22:09:45,https://www.yelp.com/biz/hop-the-beer-experience-2-ciudad-de-m%C3%A9xico?adjust_creative=xDKeFNUg3YH3P2W3fl1X6g&hrid=9xvAoCXpHfFMNmhnlYdHEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=xDKeFNUg3YH3P2W3fl1X6g
WwtdbGLseSXSGSGxSUQpBA,5Nj7ZDTorSGOVW6hh1Zh8A,4.0,"{'id': 'QpYkWu3mRI-ZV-Lv8hC-Vg', 'profile_url': 'https://www.yelp.com/user_details?userid=QpYkWu3mRI-ZV-Lv8hC-Vg', 'image_url': 'https://s3-media1.fl.yelpcdn.com/photo/i4J8NfrgUruaMxyvkyFQ9g/o.jpg', 'name': 'Cuaui R.'}","Paraíso o lugar de origen o lugar de reunión de la comunidad hipster!!! Jajaja

Cuándo ir...
En bola con tus amigos.

Qué te pone de buenas...
El lugar
El...",2016-08-08 14:09:02,https://www.yelp.com/biz/cine-tonal%C3%A1-m%C3%A9xico?adjust_creative=xDKeFNUg3YH3P2W3fl1X6g&hrid=WwtdbGLseSXSGSGxSUQpBA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=xDKeFNUg3YH3P2W3fl1X6g
gZNeobLWamIxSyWDuuhF1Q,5Nj7ZDTorSGOVW6hh1Zh8A,3.0,"{'id': '3kd2sjtPfVeg5VjQHaeXXQ', 'profile_url': 'https://www.yelp.com/user_details?userid=3kd2sjtPfVeg5VjQHaeXXQ', 'image_url': 'https://s3-media1.fl.yelpcdn.com/photo/x7zJ5R0HsJMuQJrUDogxPw/o.jpg', 'name': 'Israel C.'}","Acabo descubrir que este lugar tiene brunch.

Tiene barra de ensaladas fruta y verduras, jugos, carnes frías, quesos, cereal y puedes elegir un platillo...",2016-04-04 12:13:19,https://www.yelp.com/biz/cine-tonal%C3%A1-m%C3%A9xico?adjust_creative=xDKeFNUg3YH3P2W3fl1X6g&hrid=gZNeobLWamIxSyWDuuhF1Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=xDKeFNUg3YH3P2W3fl1X6g
S2CG-Z36X0t_UN8aPqShHA,5Nj7ZDTorSGOVW6hh1Zh8A,4.0,"{'id': 'NS0w_5-UsP99uKT8xJqE3A', 'profile_url': 'https://www.yelp.com/user_details?userid=NS0w_5-UsP99uKT8xJqE3A', 'image_url': 'https://s3-media4.fl.yelpcdn.com/photo/TRbKdaej4shogmwYzr7eWg/o.jpg', 'name': 'Adri O.'}",Un cine hipsteron escondido en la Roma con una cartelera muy interesante. Nada caro y a los vecinos les hacen un 15% de descuento. El atractivo además de...,2016-02-04 10:19:37,https://www.yelp.com/biz/cine-tonal%C3%A1-m%C3%A9xico?adjust_creative=xDKeFNUg3YH3P2W3fl1X6g&hrid=S2CG-Z36X0t_UN8aPqShHA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=xDKeFNUg3YH3P2W3fl1X6g
XfhsvQhcqpees1uwN4_Stw,i9N52mZOG0W0fu-IEYiwoQ,5.0,"{'id': 'OQOpAJTJdVlGR1J5wusImQ', 'profile_url': 'https://www.yelp.com/user_details?userid=OQOpAJTJdVlGR1J5wusImQ', 'image_url': 'https://s3-media2.fl.yelpcdn.com/photo/tVLm07TNLMNyo2fzk1lcSQ/o.jpg', 'name': 'Jimena R.'}","Me encanta este lugar por la comida, la 
decoración (como si estuvieras en un patio en el sur de Estados Unidos) y el ambiente. Como todo lugar de bbq, es...",2017-11-18 09:51:31,https://www.yelp.com/biz/pinche-gringo-bbq-cuidad-de-mexico?adjust_creative=xDKeFNUg3YH3P2W3fl1X6g&hrid=XfhsvQhcqpees1uwN4_Stw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=xDKeFNUg3YH3P2W3fl1X6g
qqckxbAwrJs6M2JchaUK8A,i9N52mZOG0W0fu-IEYiwoQ,5.0,"{'id': '92ELJKPCAWQGau-jojnAdQ', 'profile_url': 'https://www.yelp.com/user_details?userid=92ELJKPCAWQGau-jojnAdQ', 'image_url': 'https://s3-media1.fl.yelpcdn.com/photo/FGvE68LdtRqJPDfVkmvyng/o.jpg', 'name': 'German L.'}","Restaurante muy americano, con porciones sumamente generosas, bien preparadas y buen sazón. El BBQ es simplemente exquisito. Las guarniciones están en su...",2018-10-02 10:55:55,https://www.yelp.com/biz/pinche-gringo-bbq-cuidad-de-mexico?adjust_creative=xDKeFNUg3YH3P2W3fl1X6g&hrid=qqckxbAwrJs6M2JchaUK8A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=xDKeFNUg3YH3P2W3fl1X6g
5VuWyAz2MRjKbkGxtjCtRw,i9N52mZOG0W0fu-IEYiwoQ,3.0,"{'id': 'HjoNrP7ukTO3MEQ3FrAWlA', 'profile_url': 'https://www.yelp.com/user_details?userid=HjoNrP7ukTO3MEQ3FrAWlA', 'image_url': 'https://s3-media3.fl.yelpcdn.com/photo/vMUN5fbaBziQWbvLhfDmfw/o.jpg', 'name': 'Angel P.'}","La comida es muy buena, pero el menú muy limitado, la atención no es la mejor y la logística que tienen hace que a uno no le den ganas de regresar.
Lo peor...",2017-07-09 14:55:38,https://www.yelp.com/biz/pinche-gringo-bbq-cuidad-de-mexico?adjust_creative=xDKeFNUg3YH3P2W3fl1X6g&hrid=5VuWyAz2MRjKbkGxtjCtRw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=xDKeFNUg3YH3P2W3fl1X6g
Dx8tDWqgpWdukZDt_hA2NA,9vrA1fTxt0KSYZ7BVeUGMQ,4.0,"{'id': '_VBHhQlFrlw0avSq5FLBhg', 'profile_url': 'https://www.yelp.com/user_details?userid=_VBHhQlFrlw0avSq5FLBhg', 'image_url': 'https://s3-media4.fl.yelpcdn.com/photo/70QiMstpq-maJnypiQNPXA/o.jpg', 'name': 'Juan R.'}",Lo que me sorprendió de este lugar es que son súper rápidos y eficaz. Parece qué hay buena comunicación entre los meseros y todo el personal. Tienen que...,2018-07-21 12:30:53,https://www.yelp.com/biz/la-casa-de-to%C3%B1o-m%C3%A9xico-6?adjust_creative=xDKeFNUg3YH3P2W3fl1X6g&hrid=Dx8tDWqgpWdukZDt_hA2NA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=xDKeFNUg3YH3P2W3fl1X6g
